"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_014499",0.32965815260973,5.42190016265782,19.3269872787481,1.29772500925711e-09,8.3544528492947e-09,12.6119565867306
"NM_020353",-0.111352804922342,5.63086260515338,-19.3253474498591,1.29886434169413e-09,8.35954524018747e-09,12.5670285439038
"NM_031486",-0.114534879088479,5.6446221070828,-19.3215325311738,1.30151912694873e-09,8.37438580342348e-09,12.5127037494128
"NM_014240",0.122804206556674,5.64765301714079,19.3208233335736,1.30201330718007e-09,8.37532012123336e-09,12.5129063147422
"NM_003909",0.0582471153403317,5.74837871501885,19.3199426753473,1.30262724907598e-09,8.37702410981336e-09,11.9525625490822
"NM_053024",-0.0455075519542696,5.84293846824663,-19.3177417402117,1.3041629909994e-09,8.38465357192219e-09,11.654946075077
"NM_138402",0.18585592736979,5.59294038738784,19.3147460605239,1.30625645734656e-09,8.39586367871385e-09,12.7251322747272
"NM_003313",0.063950334306492,5.72854257634392,19.3135538907868,1.30709059986597e-09,8.39897574211066e-09,12.0340231214701
"NM_145662",0.253892356550457,5.53569919517349,19.3115627522879,1.30848506538485e-09,8.40568564487056e-09,12.7408600779604
"NM_017554",0.0952049928413645,5.68098061489358,19.3037142703933,1.31399747796492e-09,8.4383068998239e-09,12.2984037688632
"XM_927729",-0.0723165574629165,5.70270959314288,-19.3033324462356,1.31426629964757e-09,8.4383068998239e-09,12.1546003467516
"NM_024909",-0.0807088830162686,5.72222190060893,-19.2976748717662,1.31825653511493e-09,8.46166270199472e-09,12.0712811565618
"NM_018440",-0.157671089436063,5.60523349602536,-19.2959811794308,1.31945365184529e-09,8.46708225783073e-09,12.6757565241789
"NM_030762",-0.259459650188331,5.5323058418725,-19.2903358260135,1.32345241656399e-09,8.49047260025012e-09,12.7271450137832
"NM_014251",0.0803452392568218,5.72446372618568,19.2878195044515,1.32523906026361e-09,8.49966259923211e-09,12.0560529090705
"NM_003844",0.240532498154931,5.52881727070738,19.2853976455172,1.32696112053696e-09,8.50843358078733e-09,12.7256885449777
"NM_001038",0.324912642028666,5.4672547833528,19.2820259483471,1.32936263176699e-09,8.52113671001580e-09,12.6553971970357
"NM_001012393",-0.46795650596719,5.57917391033685,-19.2816196026574,1.32965237412538e-09,8.52113671001580e-09,12.7010144279452
"NM_017691",-0.218208525066218,5.55860449969002,-19.2771219247492,1.33286402548064e-09,8.53943849747341e-09,12.7324886162834
"NM_017443",0.0673097930538304,5.71754511100924,19.2748076569403,1.33451987115811e-09,8.54776538772211e-09,12.0634947559598
"NM_033252",0.0887470235339034,5.66435208445331,19.2659204227411,1.34089954120368e-09,8.58633644313988e-09,12.3501517897121
"NM_014461",-0.430771865718181,5.490842457731,-19.256615290892,1.34761489833191e-09,8.62429243225952e-09,12.6333570532361
"NM_024586",0.0506447137206312,5.79694240336197,19.2565510781654,1.34766136694832e-09,8.62429243225952e-09,11.7506989056874
"NM_203285",-0.129150830509815,5.60109191953021,-19.2562144004471,1.34790503805856e-09,8.62429243225952e-09,12.6409601276134
"NM_024074",-0.0973238211580068,5.66447553298655,-19.2555382043096,1.34839458157374e-09,8.62512525526915e-09,12.3554008364984
"NM_014657",0.0961420051651158,5.65885788775592,19.2486978705647,1.35335768398305e-09,8.65456552507148e-09,12.3785601391908
"NM_153015",-0.373489723688349,5.40963696633506,-19.2477932923272,1.35401550546029e-09,8.65646567156282e-09,12.5434655879103
"NM_006760",0.214411652209071,5.52697289746275,19.2471057145071,1.35451575482615e-09,8.65735768730428e-09,12.7085944195952
"NM_001659",-0.0407937099449054,5.84067761978155,-19.2420318525544,1.35821350314583e-09,8.67868053128328e-09,11.6160683225185
"NM_001033602",-0.363099900838882,5.31221723898054,-19.238831610981,1.36055145425738e-09,8.69130553691167e-09,12.319705700195
"NM_003961",-0.110139323250232,5.6517701152593,-19.2377495294249,1.36134296756275e-09,8.6940476906615e-09,12.4260403860451
"NM_001014812",0.0731175166635696,5.74713952419836,19.2350198511321,1.36334188773006e-09,8.70099830421551e-09,11.9216242085685
"NM_005538",0.153696225397854,5.59413365297507,19.2347795517969,1.36351801028856e-09,8.70099830421551e-09,12.6616271463071
"NM_178313",-0.0826103914886067,5.71063444992042,-19.2347782798674,1.36351894258977e-09,8.70099830421551e-09,12.0906456585057
"NM_000107",0.124726146455822,5.68708344541784,19.2339719611723,1.36411009961852e-09,8.70245677587571e-09,12.2796180918448
"XM_926222",0.0835171449711218,5.70620519750207,19.2266199015894,1.36951322877596e-09,8.73322222925654e-09,12.1098198874831
"XM_374852",0.289112200162191,5.56365519510415,19.2264201522414,1.36966035295507e-09,8.73322222925654e-09,12.7021625541729
"NM_015895",0.149228548476034,5.63481348541092,19.2240971044281,1.37137264767256e-09,8.74181767440675e-09,12.5453030183978
"NM_006404",0.150813001809231,5.61283640592454,19.2224101591159,1.37261754249027e-09,8.74742990434583e-09,12.6118135507552
"NM_001307",0.29740518315681,5.52027332064302,19.2210294445602,1.37363737003075e-09,8.74984138833453e-09,12.6762719239571
"NM_001001669",-0.184975234704542,5.57370539599317,-19.2209107245613,1.37372509796852e-09,8.74984138833453e-09,12.6923794187262
"NM_014011",-0.0726426983886164,5.67842089652279,-19.2141618277812,1.37872225524598e-09,8.77934044200148e-09,12.2253152313217
"NM_020064",-0.316143571828361,5.50052618601687,-19.2056671964027,1.38504025523264e-09,8.81723239405395e-09,12.6507539325533
"NM_001007101",-0.114379202621655,5.6434847754802,-19.2028125436764,1.38717053319114e-09,8.82845208077100e-09,12.4497099030088
"NM_001465",0.0920416031576767,5.66166976988407,19.1987897654405,1.39017859667998e-09,8.84335089086885e-09,12.329795787604
"NM_004280",0.0625422612062669,5.7335989136545,19.1986964551354,1.39024845463534e-09,8.84335089086885e-09,11.9445162592563
"NM_152461",0.205843203308797,5.57316248501975,19.1976268925169,1.39104947018651e-09,8.8461015592147e-09,12.6847898602595
"XM_927883",0.229127057076551,5.57957516257637,19.1967447545511,1.39171049905279e-09,8.846727998479e-09,12.6854381172653
"NM_006332",0.14720875519042,5.6667233693376,19.1965116870991,1.39188520509403e-09,8.846727998479e-09,12.3988238972141
"NM_054020",-0.107189726297919,5.68124029382077,-19.1943386671507,1.39351524133239e-09,8.85474339210411e-09,12.2521891630152
"NM_000621",-0.45911902638033,5.42303729847482,-19.1936449409108,1.39403606139131e-09,8.85570817188765e-09,12.5101207533959
"NM_006331",0.0709282350294043,5.7574893001565,19.1923323393068,1.39502208821289e-09,8.8596269164089e-09,11.8544158342847
"NM_205833",0.159389887784314,5.6191923856571,19.1791224073626,1.40498789498035e-09,8.92055806336732e-09,12.5791563135947
"NM_005225",0.198049384836407,5.57943104145948,19.1775190516341,1.40620277484473e-09,8.92591023440187e-09,12.6681339886557
"NM_022308",-0.0649973944064071,5.7274523560748,-19.1757617091303,1.40753564966579e-09,8.93087503081297e-09,11.9586884467802
"NM_001030059",-0.114995539061716,5.69265782135413,-19.1755067024338,1.40772917673189e-09,8.93087503081297e-09,12.1977825038128
"NM_017699",-0.142461944896191,5.60822254682625,-19.1689690076965,1.41270062955094e-09,8.96004627622159e-09,12.5851462255595
"NM_020148",-0.0430622142495691,5.79454482056749,-19.1683904421939,1.41314150986861e-09,8.9604745671986e-09,11.7042452733397
"NM_004847",0.121977504659983,5.63402525540195,19.1667002617133,1.41443032716818e-09,8.96627782673966e-09,12.4795821461563
"NM_153696",-0.310473914721125,5.53808151726794,-19.1657989239731,1.41511815095145e-09,8.96826924289272e-09,12.6555587900248
"NM_001037281",-0.113169740784869,5.64285702517074,-19.1616230366117,1.41830959912178e-09,8.98612206412954e-09,12.4269933502488
"NM_080740",0.372469046048212,5.42550394099466,19.1596808434707,1.41979660891878e-09,8.99316933598597e-09,12.5264646735751
"NM_004369",0.320046563965592,5.63607689831548,19.1576481518199,1.42135473056206e-09,9.00066320144841e-09,12.6545974534315
"NM_002214",-0.0575892636495832,5.7464675440597,-19.1570123573684,1.42184247006107e-09,9.00137675586013e-09,11.8636463115889
"NM_005866",0.080408771190263,5.70848794184084,19.1557258670723,1.4228299394404e-09,9.00525278126838e-09,12.0529272100634
"NM_006869",-0.233890483130964,5.56326704553087,-19.1542615404783,1.42395482155273e-09,9.00999623444913e-09,12.6666686762426
"NM_003141",0.113130601595603,5.62711218551645,19.1533404787998,1.42466286998849e-09,9.01210039001679e-09,12.4870296494123
"NM_013359",-0.0878690376217373,5.70819200499556,-19.1519437448344,1.42573731582399e-09,9.01652057438097e-09,12.0617897621708
"XM_928211",0.202725584797913,5.54739072778256,19.1494350159683,1.42766939245007e-09,9.02636075310896e-09,12.6640651126181
"NM_005498",0.303597918538041,5.50900325560996,19.1469190645353,1.42960990260834e-09,9.03624905520154e-09,12.6292079475785
"XM_928097",0.110508949483564,5.64068921621686,19.1460492907502,1.43028141384694e-09,9.03811319966473e-09,12.4249470906692
"NM_013411",0.105535588163923,5.67646275548672,19.1437624291303,1.43204863516382e-09,9.04689845852377e-09,12.2459941715792
"NM_001011656",-0.103979552917776,5.68641584011428,-19.140623064352,1.43447853015828e-09,9.05986440099967e-09,12.1896561972475
"NM_006502",0.085202429432508,5.65689565545953,19.1396141805931,1.43526037017621e-09,9.06241749124677e-09,12.3091659936171
"NM_005370",0.0574188407212075,5.78269143122819,19.13729796144,1.43705709759427e-09,9.0713756818155e-09,11.725495229374
"NM_205847",0.0638654844910453,5.72388066592314,19.1353745180922,1.43855100898688e-09,9.07841814769529e-09,11.9501802046632
"NM_024920",-0.0612504868404846,5.75740665834606,-19.1326586476015,1.44066327527487e-09,9.08935820362693e-09,11.8111562221496
"NM_001007188",-0.05043339413041,5.74819880417063,-19.1258107490667,1.44600427090626e-09,9.1206576877136e-09,11.8331650589799
"NM_033223",-0.0963796588580506,5.67128467237307,-19.1252293305071,1.4464587409907e-09,9.12112711081895e-09,12.2447181368753
"XM_927973",-0.0411293609322456,5.84842748779683,-19.1244525679793,1.4470661464673e-09,9.12256041902159e-09,11.525530217568
"NM_138798",0.0548364263819421,5.76628017852967,19.121614322975,1.44928793945921e-09,9.13416768566731e-09,11.7691724359623
"NM_020119",0.154826954559828,5.65306451189783,19.1133259220299,1.45579748830795e-09,9.1727854343373e-09,12.4228542686377
"NM_005677",-0.132276209075628,5.60835085329741,-19.1100685470517,1.45836449879263e-09,9.18654802389059e-09,12.5427450868087
"NM_005211",-0.16360571916494,5.58419356769517,-19.1094429519426,1.45885807139546e-09,9.18724579204699e-09,12.6127196386172
"NM_001286",-0.0552364364046527,5.75684128368043,-19.1055120172739,1.46196361719863e-09,9.20297790011071e-09,11.7929629018887
"NM_012300",-0.077588813196396,5.71491728557946,-19.1053103759021,1.46212311388009e-09,9.20297790011071e-09,11.9883788823814
"NM_130808",-0.206636021705933,5.62541552940229,-19.1023477528549,1.46446871584492e-09,9.21300074270932e-09,12.565801952822
"NM_001005753",-0.053865966226434,5.81052035963616,-19.1023294203363,1.46448324305984e-09,9.21300074270932e-09,11.6222303694758
"NM_024675",0.0712616453676738,5.71228813141724,19.0991637861588,1.46699414333687e-09,9.22439939883739e-09,11.9899962631243
"NM_052896",-0.319682425268335,5.40562328665398,-19.0990759818985,1.4670638543901e-09,9.22439939883739e-09,12.4731158105451
"NM_005075",-0.21635837076536,5.61634851507628,-19.0846925925137,1.47853232845364e-09,9.29407435382065e-09,12.5810695398044
"NM_001039656",0.274412076083024,5.52494113149295,19.0805198070149,1.48187775300245e-09,9.31266459074596e-09,12.6102354204021
"NM_003966",0.0651626891028201,5.71979576869549,19.0791834449801,1.48295089360533e-09,9.31696896505965e-09,11.9369381501609
"NM_153285",0.0975709780729153,5.66448635006501,19.0738585845184,1.48723535667303e-09,9.34144165405722e-09,12.2523245373777
"NM_153332",0.0894156637235248,5.69404377821245,19.0721712322023,1.48859584396753e-09,9.34754062146013e-09,12.0889736079878
"NM_001015879",0.0835560024380033,5.67087330186491,19.0652635627749,1.49417957922779e-09,9.38014907179364e-09,12.1936513065519
"NM_000132",-0.11921920233256,5.61320231641922,-19.0612936405758,1.49739896400768e-09,9.39617807848228e-09,12.4883913213474
"NM_182851",0.0647163740697225,5.75754454379614,19.0611496417175,1.49751588125811e-09,9.39617807848228e-09,11.7719567785685
"NM_001005505",-0.138837478217281,5.61942646175587,-19.0583849158282,1.49976258375052e-09,9.40781547569589e-09,12.487720845199
"NM_054016",0.064239172055113,5.71391009760792,19.0563733961407,1.50139951994987e-09,9.41562280606138e-09,11.9493813829719
"NM_052906",-0.112712065113262,5.65314767004307,-19.051427227719,1.50543291786915e-09,9.43845089573135e-09,12.316793495523
"NM_145294",0.15190435772646,5.62146823477657,19.0508783830516,1.5058812068522e-09,9.43879575984663e-09,12.4925511134284
"NM_001031696",-0.0413495845258698,5.83690205702591,-19.0495074073505,1.50700163827758e-09,9.4433523025227e-09,11.5138062409082
"NM_001017420",0.41769052733529,5.40713362124729,19.0462604987707,1.50965880967382e-09,9.4575336549652e-09,12.4294292702911
"NM_015239",-0.0768201938951938,5.74350621551271,-19.0452108257757,1.51051892389583e-09,9.46045255049580e-09,11.8281888347908
"NM_001008541",-0.0940556635033545,5.66593181368916,-19.0381877487394,1.51628749713859e-09,9.49266239739869e-09,12.2175702319732
"XM_042066",0.113256023583343,5.65351751292152,19.0378020135378,1.51660502601392e-09,9.49266239739869e-09,12.3093818059085
"NM_002657",0.0863427422219738,5.6916229841493,19.0375064877242,1.51684834558433e-09,9.49266239739869e-09,12.0762883162006
"NM_138287",0.080893084791863,5.70371955198232,19.0368527690048,1.51738673275115e-09,9.49355620073710e-09,12.00755634035
"NM_152740",0.0473231573003545,5.7762466783479,19.0289441711869,1.52391662018079e-09,9.53192569307764e-09,11.6781253823691
"NM_024908",0.213155192230547,5.59832048093217,19.0271062267215,1.52543854386969e-09,9.53895910705382e-09,12.572966752659
"NM_002633",0.0612670601584,5.75146405536541,19.0137817743935,1.53652170265904e-09,9.6053606218051e-09,11.7643675079045
"NM_003706",-0.288949712558247,5.53432808678579,-19.0133794707571,1.53685769948882e-09,9.6053606218051e-09,12.5775510721717
"NM_018992",0.0499901422999756,5.75903572003319,19.0125727105096,1.53753173300726e-09,9.60707148976156e-09,11.7274653791581
"NM_005257",0.364990894111357,5.41798199849225,19.0098046532662,1.53984684888317e-09,9.61903289255495e-09,12.4427835028115
"NM_001015885",0.0496789798932724,5.76541824608733,19.0084974039497,1.54094151380249e-09,9.62336620641681e-09,11.7025290866831
"XM_926021",-0.0691013920571475,5.69868860265295,-19.0074543921911,1.54181552070162e-09,9.6263195881475e-09,11.9981289543662
"NM_173822",-0.105719868275498,5.63802029377731,-19.0056988718689,1.54328780678681e-09,9.63300581609453e-09,12.3477655486269
"NM_052830",-0.0602344399908032,5.70922750163544,-18.9947115850171,1.55253734898933e-09,9.68822058651685e-09,11.9296687689967
"NM_001021",0.0535920923941466,5.82714347916488,18.9912932225519,1.55542739477679e-09,9.70274023383041e-09,11.5099492619855
"NM_032054",-0.19686042860778,5.56569672756871,-18.9907119597607,1.55591940590013e-09,9.70274023383041e-09,12.5739110065731
"NM_001039580",-0.256378039395372,5.51581228197291,-18.9905258615842,1.55607696500055e-09,9.70274023383041e-09,12.5606204068116
"NM_173791",-0.0554895897263838,5.7387942158863,-18.9864056641966,1.55956977531407e-09,9.72199340455525e-09,11.7916404783877
"NM_001035521",0.0526395473279022,5.74881666090227,18.9847596819154,1.5609675138239e-09,9.72817977973866e-09,11.7503122233703
"NM_006393",-0.15338853197191,5.72884078337709,-18.9807233786634,1.56440086188798e-09,9.74467503290418e-09,11.9770747723347
"NM_002859",0.0691547311269805,5.74904131912131,18.9806934260233,1.56442637090749e-09,9.74467503290418e-09,11.7612050881053
"NM_001005339",0.100017998979879,5.67832488763404,18.9763942815301,1.56809243059325e-09,9.76497621542239e-09,12.1298024797686
"NM_000491",-0.220225339194229,5.64287437276113,-18.9739858450555,1.57015030269557e-09,9.77525480277399e-09,12.4664336500407
"NM_001640",0.0634958439654687,5.72094782469188,18.9729391800193,1.57104553736445e-09,9.77829172633472e-09,11.8675821610247
"NM_080745",-0.283123233776895,5.42085738591196,-18.971912045363,1.57192460903895e-09,9.77913699302553e-09,12.4412877172972
"NM_018265",0.254998554060338,5.47561027977748,18.9718283402113,1.57199627162885e-09,9.77913699302553e-09,12.5186444693662
"NM_015082",-0.195169787895001,5.62985793269582,-18.9711061658391,1.57261469576882e-09,9.78044900193096e-09,12.4703109900705
"NM_006668",-0.137059376007459,5.71217875799248,-18.9692455096216,1.57420926727637e-09,9.78782964109657e-09,12.0221208217477
"NM_005330",0.218285783451251,5.62343748334781,18.9685472088265,1.57480816242526e-09,9.78901732665273e-09,12.505589258187
"NM_014614",0.0506751100997382,5.78772386663018,18.9634444789733,1.57919205731174e-09,9.81372588697095e-09,11.605441543254
"NM_138557",-0.146283564491081,5.59685498471491,-18.9600582786846,1.58210858776288e-09,9.8293052307298e-09,12.4972569983316
"NM_015978",-0.307280759474359,5.47002245424743,-18.9572853445075,1.5845012922113e-09,9.84162293298945e-09,12.4976925921534
"NM_031478",-0.140577707772481,5.64552893557767,-18.9553428763219,1.58617975845588e-09,9.84949914694466e-09,12.3381488647359
"NM_014730",0.0526264659412643,5.78695432875564,18.9500629755694,1.5907518812828e-09,9.87533501055023e-09,11.6004144138994
